Month,AustralianPort,ForeignPort,Country,PaxIn,FreightIn,MailIn,PaxOut,FreightOut,MailOut,TotalPax,TotalFreight,TotalMail,Year,"<< This year is based on the month selected in cell E2 in sheet ""Totals"" - it is only a calendar year if the month in sheet ""Totals"" is set to December",,,,,,,,,,,,,,,,,,,,,,, 
Jun-21,Brisbane,Christchurch,New Zealand,"4,249",20.7,0.0,"4,203",8.7,0.0,"8,452",29.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Doha,Qatar,889,107.8,13.5,670,153.2,0.0,"1,559",261.0,13.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Dubai,United Arab Emirates,453,164.8,0.0,398,139.5,11.0,851,304.3,11.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Guangzhou,China,..,120.4,0.0,..,19.7,0.0,..,140.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Hong Kong,Hong Kong (SAR),113,244.3,15.9,54,351.6,3.1,167,595.9,19.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Honiara,Solomon Islands,87,2.8,0.0,41,21.7,0.0,128,24.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Los Angeles,USA,0,323.7,0.0,0,198.3,34.1,0,522.0,34.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Nadi,Fiji,112,2.8,0.0,..,0.5,0.0,112,3.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Nauru,Nauru,72,12.2,0.0,60,157.8,0.2,132,169.9,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Port Moresby,Papua New Guinea,531,119.1,0.0,477,234.6,0.0,"1,008",353.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Port Vila,Vanuatu,255,1.5,0.0,195,6.3,0.0,450,7.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Queenstown,New Zealand,"1,914",0.2,0.0,"2,342",0.2,0.0,"4,256",0.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Singapore,Singapore,"2,035",646.2,17.3,"1,426",829.7,2.8,"3,461","1,475.9",20.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Taipei,Taiwan,59,559.3,0.0,45,405.7,0.0,104,965.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Tokyo,Japan,..,61.1,48.7,..,101.2,9.6,..,162.3,58.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Brisbane,Wellington,New Zealand,"3,096",0.3,0.0,"2,701",2.1,0.0,"5,797",2.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Cairns,Auckland,New Zealand,283,0.0,0.0,275,0.0,0.0,558,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Cairns,Hong Kong,Hong Kong (SAR),..,..,..,..,77.5,0.0,..,77.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Cairns,Singapore,Singapore,..,..,..,0,28.7,0.0,0,28.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Darwin,Hong Kong,Hong Kong (SAR),..,0.0,0.0,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Darwin,New Delhi,India,..,..,..,..,11.9,0.0,..,11.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Darwin,Singapore,Singapore,..,10.3,0.0,..,0.0,0.0,..,10.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Gold Coast,Auckland,New Zealand,"7,348",0.8,0.0,"7,095",0.1,0.0,"14,443",0.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Gold Coast,Christchurch,New Zealand,850,0.2,0.0,641,0.0,0.0,"1,491",0.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Hobart,Auckland,New Zealand,689,0.2,0.0,702,0.0,0.0,"1,391",0.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Abu Dhabi,United Arab Emirates,520,298.4,1.8,365,424.0,36.6,885,722.4,38.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Auckland,New Zealand,"5,115",809.1,16.7,"5,626","1,170.2",45.7,"10,741","1,979.3",62.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Bandar Seri Begawan,Brunei,18,81.2,0.1,11,104.9,0.0,29,186.1,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Bangkok,Thailand,..,45.5,0.0,..,76.9,5.8,..,122.4,5.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Chicago,USA,..,165.1,0.0,..,..,..,..,165.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Christchurch,New Zealand,722,30.4,0.0,"1,210",52.7,0.0,"1,932",83.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Cincinnati,USA,..,0.0,0.0,..,..,..,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Colombo,Sri Lanka,164,126.1,0.0,45,93.7,0.0,209,219.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Doha,Qatar,786,"1,376.8",32.3,"1,302","1,372.5",39.5,"2,088","2,749.3",71.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Dubai,United Arab Emirates,391,635.2,14.9,854,302.5,33.5,"1,245",937.7,48.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Guangzhou,China,106,391.8,53.2,"1,438",169.9,0.0,"1,544",561.7,53.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Hanoi,Vietnam,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Ho Chi Minh City,Vietnam,..,108.3,0.0,..,60.7,2.3,..,169.0,2.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Hong Kong,Hong Kong (SAR),308,"1,166.4",27.6,344,"1,023.5",9.2,652,"2,189.9",36.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Honolulu,USA,..,0.0,0.0,..,..,..,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Jakarta,Indonesia,29,19.6,0.0,42,19.3,0.0,71,38.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Kuala Lumpur,Malaysia,60,400.2,9.1,55,318.6,0.0,115,718.8,9.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Los Angeles,USA,0,685.6,0.0,0,363.5,85.8,0,"1,049.1",85.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Manila,Philippines,57,0.0,0.0,20,27.1,0.0,77,27.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,New York,USA,..,19.5,0.0,..,..,..,..,19.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Queenstown,New Zealand,642,0.0,0.0,902,0.0,0.0,"1,544",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Shanghai,China,..,705.5,0.0,..,702.8,0.0,..,"1,408.4",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Singapore,Singapore,"1,110","3,254.5",5.1,"1,432","2,716.3",8.3,"2,542","5,970.8",13.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Taipei,Taiwan,..,15.1,0.0,..,14.3,0.0,..,29.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Tokyo,Japan,65,92.3,6.3,..,184.5,2.3,65,276.8,8.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Vancouver,Canada,..,71.5,3.1,..,0.0,0.0,..,71.5,3.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Melbourne,Wellington,New Zealand,520,0.1,0.0,856,1.9,0.0,"1,376",2.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Norfolk Island,Auckland,New Zealand,65,1.2,0.0,72,0.0,0.0,137,1.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Perth,Auckland,New Zealand,"4,851",170.3,4.2,"3,919",45.5,0.0,"8,770",215.8,4.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Perth,Doha,Qatar,382,275.6,0.0,750,511.9,0.0,"1,132",787.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Perth,Dubai,United Arab Emirates,255,339.1,0.2,360,115.1,4.4,615,454.2,4.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Perth,Hong Kong,Hong Kong (SAR),83,311.6,53.2,57,247.1,0.0,140,558.7,53.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Perth,Jakarta,Indonesia,67,8.0,0.0,87,2.2,0.0,154,10.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Perth,Kuala Lumpur,Malaysia,0,185.2,8.6,0,120.5,0.0,0,305.7,8.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Perth,Singapore,Singapore,"1,249","1,102.7",4.6,"1,275",971.3,1.9,"2,524","2,074.0",6.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Abu Dhabi,United Arab Emirates,846,270.1,25.3,443,327.9,36.1,"1,289",598.0,61.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Auckland,New Zealand,"17,356","1,471.4",40.5,"15,574","3,082.0",197.5,"32,930","4,553.4",238.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Bahrain,Bahrain,..,0.0,0.0,..,..,..,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Bandar Seri Begawan,Brunei,..,..,..,..,118.8,0.0,..,118.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Bangkok,Thailand,148,133.9,16.3,67,469.7,3.5,215,603.6,19.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Chicago,USA,..,858.2,0.7,..,4.5,0.0,..,862.7,0.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Chongqing,China,..,..,..,..,190.2,0.0,..,190.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Christchurch,New Zealand,"3,486",333.2,0.1,"3,689",69.4,0.5,"7,175",402.6,0.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Cincinnati,USA,..,300.9,0.0,..,..,..,..,300.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Colombo,Sri Lanka,236,129.5,0.0,23,102.5,0.0,259,231.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Dallas,USA,..,56.0,0.0,..,..,..,..,56.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Doha,Qatar,"1,415",773.6,49.0,"1,717",454.4,42.1,"3,132","1,227.9",91.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Dubai,United Arab Emirates,745,"1,672.2",23.7,"1,260",176.8,20.5,"2,005","1,849.0",44.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Guangzhou,China,109,503.8,24.0,691,"2,109.7",0.0,800,"2,613.4",24.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Haikou,China,..,124.1,0.0,..,53.9,0.0,..,178.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Hangzhou,China,104,408.1,8.9,349,278.4,0.0,453,686.6,8.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Hanoi,Vietnam,..,78.5,1.7,..,48.9,0.0,..,127.4,1.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Ho Chi Minh City,Vietnam,195,150.3,0.0,..,140.6,7.1,195,290.9,7.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Hong Kong,Hong Kong (SAR),640,"2,435.1",49.7,677,"1,278.1",7.8,"1,317","3,713.2",57.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Honolulu,USA,..,"2,443.1",0.2,23,0.0,0.0,23,"2,443.1",0.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Jakarta,Indonesia,184,133.5,2.0,260,102.9,0.0,444,236.4,2.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Kuala Lumpur,Malaysia,52,884.9,16.2,79,452.5,0.0,131,"1,337.3",16.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Los Angeles,USA,"2,112","3,182.7",102.5,"2,697","1,813.9",57.1,"4,809","4,996.6",159.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Louisville,USA,..,"1,915.9",0.0,..,..,..,..,"1,915.9",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Manila,Philippines,62,0.0,0.0,30,0.1,0.0,92,0.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Nadi,Fiji,208,290.8,0.0,10,150.6,9.0,218,441.4,9.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Nagoya,Japan,..,0.0,0.0,..,..,..,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,New York,USA,..,189.1,2.4,..,0.0,0.0,..,189.1,2.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Noumea,New Caledonia,63,3.4,0.8,100,117.4,7.4,163,120.8,8.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Port Moresby,Papua New Guinea,92,0.6,0.0,37,0.6,0.0,129,1.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Queenstown,New Zealand,"3,451",0.1,0.0,"3,591",0.0,0.0,"7,042",0.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,San Francisco,USA,783,364.3,72.4,"1,023",611.4,39.5,"1,806",975.7,111.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Seoul,Korea,159,57.7,0.0,376,345.6,0.0,535,403.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Shanghai,China,135,869.2,64.2,865,"1,295.8",18.9,"1,000","2,164.9",83.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Shenzhen,China,..,210.5,0.0,..,179.2,0.0,..,389.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Singapore,Singapore,"2,193","5,754.7",21.6,"2,003","2,288.5",6.7,"4,196","8,043.2",28.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Taipei,Taiwan,..,870.5,91.1,..,914.7,2.3,..,"1,785.2",93.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Tokyo,Japan,841,596.5,53.1,538,414.6,24.3,"1,379","1,011.1",77.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Vancouver,Canada,..,177.4,28.9,..,0.0,0.0,..,177.4,28.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Wellington,New Zealand,"3,793",0.3,0.0,"3,694",2.4,0.0,"7,487",2.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Sydney,Xiamen,China,291,144.8,6.1,720,97.8,0.0,"1,011",242.6,6.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Toowoomba Wellcamp,Hong Kong,Hong Kong (SAR),..,8.6,0.0,..,169.8,0.0,..,178.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jun-21,Toowoomba Wellcamp,Singapore,Singapore,..,..,..,0,4.8,0.0,0,4.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Adelaide,Auckland,New Zealand,"1,553",4.4,0.0,"1,469",1.6,0.0,"3,022",6.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Adelaide,Doha,Qatar,674,166.2,0.0,361,218.8,0.0,"1,035",385.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Adelaide,Hong Kong,Hong Kong (SAR),..,0.0,0.0,..,97.4,0.0,..,97.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Adelaide,Singapore,Singapore,589,224.8,0.0,290,201.6,0.0,879,426.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Auckland,New Zealand,"10,120",332.9,19.0,"9,540","1,206.7",68.1,"19,660","1,539.6",87.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Christchurch,New Zealand,"2,559",12.6,0.0,"3,243",6.9,0.0,"5,802",19.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Doha,Qatar,658,125.4,10.0,942,123.4,0.0,"1,600",248.9,10.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Dubai,United Arab Emirates,386,225.6,0.0,731,155.0,11.2,"1,117",380.6,11.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Guangzhou,China,..,50.8,0.0,..,8.7,0.0,..,59.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Hong Kong,Hong Kong (SAR),102,224.3,14.3,133,250.7,3.2,235,475.0,17.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Honiara,Solomon Islands,128,4.0,0.0,6,28.7,0.0,134,32.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Los Angeles,USA,0,328.9,3.3,0,251.6,24.3,0,580.5,27.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Nauru,Nauru,..,3.7,0.0,..,37.6,0.0,..,41.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Port Moresby,Papua New Guinea,523,195.4,0.0,374,254.9,0.0,897,450.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Port Vila,Vanuatu,52,3.1,0.0,..,5.9,0.0,52,9.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Queenstown,New Zealand,"2,685",0.3,0.0,"2,300",0.2,0.0,"4,985",0.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Santiago,Chile,120,0.0,0.0,10,4.9,0.0,130,4.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Singapore,Singapore,"1,642",816.0,24.0,"2,104",828.2,2.9,"3,746","1,644.2",27.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Taipei,Taiwan,131,616.3,0.0,84,443.1,0.0,215,"1,059.4",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Tokyo,Japan,..,50.2,38.7,..,105.4,11.7,..,155.6,50.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Brisbane,Wellington,New Zealand,850,1.5,0.0,"1,558",0.2,0.0,"2,408",1.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Cairns,Auckland,New Zealand,434,0.2,0.0,550,0.0,0.0,984,0.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Cairns,Hong Kong,Hong Kong (SAR),..,..,..,..,77.9,0.0,..,77.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Cairns,Singapore,Singapore,..,..,..,0,37.8,0.0,0,37.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Darwin,Hong Kong,Hong Kong (SAR),..,0.0,0.0,..,0.0,0.8,..,0.0,0.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Darwin,New Delhi,India,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Darwin,Shanghai,China,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Darwin,Singapore,Singapore,..,0.0,0.0,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Gold Coast,Auckland,New Zealand,"3,366",2.7,0.0,"4,840",0.3,0.0,"8,206",3.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Gold Coast,Christchurch,New Zealand,442,0.4,0.0,331,0.5,0.0,773,0.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Gold Coast,Queenstown,New Zealand,397,0.0,0.0,267,0.0,0.0,664,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Hobart,Auckland,New Zealand,833,0.6,0.0,886,1.0,0.0,"1,719",1.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Abu Dhabi,United Arab Emirates,296,202.9,2.0,600,384.7,31.8,896,587.6,33.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Auckland,New Zealand,"11,746",875.0,19.5,"10,216","1,260.0",86.9,"21,962","2,135.0",106.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Bandar Seri Begawan,Brunei,24,81.8,0.1,13,121.2,1.3,37,202.9,1.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Bangkok,Thailand,..,57.0,0.0,..,75.7,3.9,..,132.7,3.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Chicago,USA,..,167.1,0.0,..,..,..,..,167.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Christchurch,New Zealand,"2,342",37.2,0.0,"2,747",90.9,0.0,"5,089",128.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Cincinnati,USA,..,0.0,0.0,..,..,..,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Colombo,Sri Lanka,230,187.2,0.0,201,141.8,0.0,431,329.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Doha,Qatar,405,"1,034.7",17.6,"1,811","1,084.5",16.3,"2,216","2,119.2",33.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Dubai,United Arab Emirates,337,660.3,13.0,"1,338",305.9,37.9,"1,675",966.3,50.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Guangzhou,China,78,307.2,19.0,"1,569",280.1,0.0,"1,647",587.3,19.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Hanoi,Vietnam,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Ho Chi Minh City,Vietnam,..,104.8,0.0,..,96.9,0.0,..,201.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Hong Kong,Hong Kong (SAR),277,"1,524.3",30.9,431,931.2,8.3,708,"2,455.5",39.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Honolulu,USA,..,0.0,0.0,..,..,..,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Kuala Lumpur,Malaysia,69,495.7,10.8,67,364.3,0.0,136,860.0,10.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Los Angeles,USA,0,402.6,3.0,0,176.2,46.2,0,578.8,49.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Manila,Philippines,55,0.0,0.0,26,0.0,0.0,81,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,New York,USA,..,14.0,0.0,..,..,..,..,14.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Queenstown,New Zealand,"3,417",2.0,0.0,"3,637",0.0,0.0,"7,054",2.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Shanghai,China,..,196.3,0.0,..,220.4,0.0,..,416.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Singapore,Singapore,969,"3,151.2",8.9,"2,009","2,842.9",9.0,"2,978","5,994.1",17.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Taipei,Taiwan,55,57.3,0.0,29,142.4,0.0,84,199.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Tokyo,Japan,118,256.9,29.6,..,250.5,3.2,118,507.4,32.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Vancouver,Canada,..,82.5,0.0,..,9.6,1.9,..,92.1,1.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Melbourne,Wellington,New Zealand,"1,809",1.1,0.0,"2,101",4.6,0.3,"3,910",5.7,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Jul-21,Norfolk Island,Auckland,New Zealand,75,0.9,0.0,79,0.4,0.0,154,1.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
